model_name,sample_name,outcome,moderator,formula,term,coef,std_err,stat,p_value,ci_low,ci_high,nobs,rsquared,rsquared_adj,aic,bic
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),Intercept,0.030665120178774957,0.1620514085020934,0.18923081546914677,0.8499119167012684,-0.28694980412931603,0.3482800444868659,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2015],-0.06769611188550355,0.14638939430638678,-0.46243863639341565,0.6437667977960237,-0.3546140524446545,0.21922182867364737,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2016],0.010144192049337043,0.1367974242644881,0.0741548468758006,0.9408871738541471,-0.2579738326869053,0.2782622167855794,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2017],0.02977529584128882,0.13251026579840927,0.22470180451216226,0.8222112607092498,-0.22994005270542303,0.28949064438800065,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2018],0.007312661978266491,0.1319601484442494,0.0554156846932917,0.9558073004598752,-0.2513244763670216,0.26594980032355453,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2019],-0.03319412428513073,0.13181132672437432,-0.25183059081517106,0.8011720111061337,-0.29153957741934633,0.22515132884908484,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2020],-0.04005246582416993,0.13169214792732079,-0.30413708375593035,0.7610234554220658,-0.2981643328084398,0.21805940116009992,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2021],-0.039088945074668154,0.13164960958128155,-0.29691652864746493,0.7665302368815476,-0.2971174384327392,0.2189395482834029,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2022],0.14332079452724522,0.15438291021151979,0.9283462420217472,0.35322799443186714,-0.1592641493158145,0.44590573837030495,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
M35_LogRCR_HSSRefShare_Moderation,integration_base,Log_RCR,hss_reference_share,Log_RCR ~ HSS_Continuous * hss_reference_share + log_team_size + log_prior_knowledge + C(year) + C(arxiv_primary_category),C(year)[T.2023],0.1673286626194897,0.13684337300395538,1.2227750525752763,0.2214146705569553,-0.10087941999124356,0.43553674523022295,14643.0,0.0824329458985189,0.07465963178222434,24501.85749129712,25443.23048418197
