model_name,outcome,moderator,label,hypothesis,estimate,std_err,stat,p_value,ci_low,ci_high,nobs,moderator_p25,moderator_p50,moderator_p75
M35_Hit10YearCat_CSCoreRefShare_Moderation,Hit_Rate_10_year_cat,cs_core_reference_share,Slope_at_Moderator_0,HSS_Continuous = 0,0.009443613815326515,0.008288880140721783,1.1393111801595166,0.25457338688327846,-0.006802292732657474,0.025689520363310504,14643.0,0.7142857142857143,0.9230769230769232,1.0
M35_Hit10YearCat_CSCoreRefShare_Moderation,Hit_Rate_10_year_cat,cs_core_reference_share,Slope_at_25th_percentile,HSS_Continuous + (0.7142857142857143)*HSS_Continuous:cs_core_reference_share = 0,-0.0003740310065638887,0.0037292583483490155,-0.10029635161357926,0.92010905387964,-0.0076832430583732856,0.006935181045245508,14643.0,0.7142857142857143,0.9230769230769232,1.0
M35_Hit10YearCat_CSCoreRefShare_Moderation,Hit_Rate_10_year_cat,cs_core_reference_share,Slope_at_50th_percentile,HSS_Continuous + (0.9230769230769232)*HSS_Continuous:cs_core_reference_share = 0,-0.0032438041083472386,0.004908763962911879,-0.6608189215973249,0.5087284467983242,-0.01286480468426263,0.0063771964675681525,14643.0,0.7142857142857143,0.9230769230769232,1.0
M35_Hit10YearCat_CSCoreRefShare_Moderation,Hit_Rate_10_year_cat,cs_core_reference_share,Slope_at_75th_percentile,HSS_Continuous + (1.0)*HSS_Continuous:cs_core_reference_share = 0,-0.004301088935320049,0.0055532080633295235,-0.774523282086653,0.4386214055379686,-0.015185176738103339,0.0065829988674632415,14643.0,0.7142857142857143,0.9230769230769232,1.0
