model_name,outcome,moderator,label,hypothesis,estimate,std_err,stat,p_value,ci_low,ci_high,nobs,moderator_p25,moderator_p50,moderator_p75
M35_Hit10YearCat_HSSRefShare_Moderation,Hit_Rate_10_year_cat,hss_reference_share,Slope_at_Moderator_0,HSS_Continuous = 0,-0.0034726032250386022,0.004496623641543104,-0.7722690404765364,0.43995509795999144,-0.012285823614494432,0.005340617164417229,14643.0,0.0,0.0,0.027027027027027
M35_Hit10YearCat_HSSRefShare_Moderation,Hit_Rate_10_year_cat,hss_reference_share,Slope_at_25th_percentile,HSS_Continuous + (0.0)*HSS_Continuous:hss_reference_share = 0,-0.0034726032250386022,0.004496623641543104,-0.7722690404765364,0.43995509795999144,-0.012285823614494432,0.005340617164417229,14643.0,0.0,0.0,0.027027027027027
M35_Hit10YearCat_HSSRefShare_Moderation,Hit_Rate_10_year_cat,hss_reference_share,Slope_at_50th_percentile,HSS_Continuous + (0.0)*HSS_Continuous:hss_reference_share = 0,-0.0034726032250386022,0.004496623641543104,-0.7722690404765364,0.43995509795999144,-0.012285823614494432,0.005340617164417229,14643.0,0.0,0.0,0.027027027027027
M35_Hit10YearCat_HSSRefShare_Moderation,Hit_Rate_10_year_cat,hss_reference_share,Slope_at_75th_percentile,HSS_Continuous + (0.027027027027027)*HSS_Continuous:hss_reference_share = 0,-0.0029030100466279894,0.004327708750153028,-0.6707960757584112,0.5023504477385649,-0.011385163332506774,0.005579143239250796,14643.0,0.0,0.0,0.027027027027027
