author_id,active_phases,phases_count,total_papers_12y,avg_team_size_P1,avg_team_size_P2,avg_team_size_P3
https://openalex.org/A5102857716,Phase2 | Phase3,2,12,,2.0,5.5
https://openalex.org/A5061420652,Phase2 | Phase3,2,12,,3.3333333333333335,3.0
https://openalex.org/A5101895317,Phase2 | Phase3,2,12,,5.5,4.4
https://openalex.org/A5100600891,Phase2 | Phase3,2,12,,4.4,5.0
https://openalex.org/A5049269026,Phase2 | Phase3,2,12,,5.2,16.142857142857142
https://openalex.org/A5000202397,Phase2 | Phase3,2,12,,4.8,8.428571428571429
https://openalex.org/A5100354757,Phase2 | Phase3,2,12,,4.875,4.0
https://openalex.org/A5100431127,Phase2 | Phase3,2,12,,5.333333333333333,15.333333333333334
https://openalex.org/A5031703705,Phase2 | Phase3,2,12,,12.666666666666666,13.88888888888889
https://openalex.org/A5021951027,Phase2 | Phase3,2,12,,9.0,12.454545454545455
https://openalex.org/A5101561868,Phase2 | Phase3,2,12,,7.166666666666667,5.833333333333333
https://openalex.org/A5004969615,Phase2 | Phase3,2,12,,4.333333333333333,6.0
https://openalex.org/A5083068577,Phase2 | Phase3,2,12,,4.909090909090909,5.0
https://openalex.org/A5022890115,Phase2 | Phase3,2,12,,5.2,4.571428571428571
https://openalex.org/A5046202286,Phase2 | Phase3,2,12,,7.0,5.555555555555555
https://openalex.org/A5067210108,Phase2 | Phase3,2,12,,6.4,7.571428571428571
https://openalex.org/A5044098476,Phase2 | Phase3,2,12,,8.0,6.125
https://openalex.org/A5101849127,Phase2 | Phase3,2,12,,5.25,6.875
https://openalex.org/A5062591338,Phase2 | Phase3,2,12,,6.0,7.454545454545454
https://openalex.org/A5100610667,Phase2 | Phase3,2,12,,6.5,3.9
https://openalex.org/A5030154118,Phase2 | Phase3,2,12,,4.0,3.6
https://openalex.org/A5077996394,Phase2 | Phase3,2,12,,2.6666666666666665,5.555555555555555
https://openalex.org/A5085170922,Phase2 | Phase3,2,12,,3.7142857142857144,3.0
https://openalex.org/A5057237980,Phase2 | Phase3,2,12,,9.454545454545455,4.0
https://openalex.org/A5015505425,Phase2 | Phase3,2,12,,3.0,5.285714285714286
https://openalex.org/A5082039339,Phase2 | Phase3,2,12,,3.6363636363636362,5.0
https://openalex.org/A5067760326,Phase2 | Phase3,2,12,,5.0,6.625
https://openalex.org/A5006048318,Phase2 | Phase3,2,12,,3.857142857142857,7.8
https://openalex.org/A5020073761,Phase2 | Phase3,2,12,,4.0,5.8
https://openalex.org/A5058182410,Phase2 | Phase3,2,12,,4.0,3.8
https://openalex.org/A5043534538,Phase2 | Phase3,2,12,,8.0,8.75
https://openalex.org/A5065943331,Phase2 | Phase3,2,12,,3.2,4.571428571428571
https://openalex.org/A5008604294,Phase2 | Phase3,2,12,,5.0,4.4
https://openalex.org/A5031106777,Phase2 | Phase3,2,12,,2.5,3.0
https://openalex.org/A5057036329,Phase2 | Phase3,2,12,,3.4,5.0
https://openalex.org/A5039605463,Phase2 | Phase3,2,12,,2.5,4.875
https://openalex.org/A5027638316,Phase2 | Phase3,2,12,,6.5,5.25
https://openalex.org/A5032616889,Phase2 | Phase3,2,12,,6.0,7.090909090909091
https://openalex.org/A5017543462,Phase2 | Phase3,2,12,,4.75,4.0
https://openalex.org/A5077745494,Phase2 | Phase3,2,12,,3.5,4.1
https://openalex.org/A5001178359,Phase2 | Phase3,2,12,,5.0,33.9
https://openalex.org/A5101739656,Phase2 | Phase3,2,12,,5.0,6.363636363636363
https://openalex.org/A5050820498,Phase2 | Phase3,2,12,,6.0,15.0
https://openalex.org/A5063385901,Phase2 | Phase3,2,12,,6.0,16.0
https://openalex.org/A5102309342,Phase2 | Phase3,2,12,,3.6,7.571428571428571
https://openalex.org/A5113854698,Phase2 | Phase3,2,12,,4.0,17.375
https://openalex.org/A5030222911,Phase2 | Phase3,2,12,,7.0,5.714285714285714
https://openalex.org/A5101490743,Phase2 | Phase3,2,12,,7.0,5.454545454545454
https://openalex.org/A5070161627,Phase2 | Phase3,2,12,,3.0,5.111111111111111
https://openalex.org/A5059324399,Phase2 | Phase3,2,12,,6.333333333333333,5.666666666666667
https://openalex.org/A5101792863,Phase2 | Phase3,2,12,,4.5,6.0
https://openalex.org/A5100925892,Phase2 | Phase3,2,12,,4.2,5.285714285714286
https://openalex.org/A5046538842,Phase2 | Phase3,2,12,,4.0,4.888888888888889
https://openalex.org/A5101467444,Phase2 | Phase3,2,12,,4.6,6.428571428571429
https://openalex.org/A5000177737,Phase2 | Phase3,2,12,,5.0,4.454545454545454
https://openalex.org/A5000122982,Phase2 | Phase3,2,12,,8.5,7.8
https://openalex.org/A5101544262,Phase2 | Phase3,2,12,,4.333333333333333,5.0
https://openalex.org/A5054803584,Phase2 | Phase3,2,12,,3.5,4.7
https://openalex.org/A5083743598,Phase2 | Phase3,2,12,,4.428571428571429,28.6
https://openalex.org/A5100391554,Phase2 | Phase3,2,12,,3.6666666666666665,7.444444444444445
https://openalex.org/A5040300648,Phase2 | Phase3,2,12,,4.0,3.6666666666666665
https://openalex.org/A5100349618,Phase2 | Phase3,2,12,,5.6,6.0
https://openalex.org/A5042074952,Phase2 | Phase3,2,12,,4.0,3.875
https://openalex.org/A5066462028,Phase2 | Phase3,2,12,,4.333333333333333,6.0
https://openalex.org/A5100666072,Phase2 | Phase3,2,12,,2.6666666666666665,6.888888888888889
https://openalex.org/A5100392899,Phase2 | Phase3,2,12,,4.285714285714286,8.4
https://openalex.org/A5003040843,Phase2 | Phase3,2,12,,5.0,4.875
https://openalex.org/A5025580494,Phase2 | Phase3,2,12,,3.0,6.454545454545454
https://openalex.org/A5102921136,Phase2 | Phase3,2,12,,7.0,9.6
https://openalex.org/A5100354505,Phase2 | Phase3,2,12,,4.0,11.555555555555555
https://openalex.org/A5046567908,Phase2 | Phase3,2,12,,6.0,6.75
https://openalex.org/A5028380963,Phase2 | Phase3,2,12,,4.0,6.363636363636363
https://openalex.org/A5077046519,Phase2 | Phase3,2,12,,2.25,5.125
https://openalex.org/A5100786255,Phase2 | Phase3,2,12,,9.181818181818182,6.0
https://openalex.org/A5021981517,Phase2 | Phase3,2,12,,6.8,4.857142857142857
https://openalex.org/A5068682350,Phase2 | Phase3,2,12,,3.6666666666666665,8.222222222222221
https://openalex.org/A5007787494,Phase2 | Phase3,2,12,,4.428571428571429,4.8
https://openalex.org/A5059047296,Phase2 | Phase3,2,12,,5.0,4.0
https://openalex.org/A5100434967,Phase2 | Phase3,2,12,,7.5,6.625
https://openalex.org/A5100933700,Phase2 | Phase3,2,12,,3.8181818181818183,5.0
https://openalex.org/A5046193794,Phase2 | Phase3,2,12,,5.4,4.857142857142857
https://openalex.org/A5034492145,Phase2 | Phase3,2,12,,3.6666666666666665,3.6666666666666665
https://openalex.org/A5101820682,Phase2 | Phase3,2,12,,2.0,7.7272727272727275
https://openalex.org/A5073292890,Phase2 | Phase3,2,12,,4.5,6.1
https://openalex.org/A5026771368,Phase2 | Phase3,2,12,,4.6,4.0
https://openalex.org/A5090202770,Phase2 | Phase3,2,12,,4.25,3.5
https://openalex.org/A5047524241,Phase2 | Phase3,2,12,,6.333333333333333,8.333333333333334
https://openalex.org/A5101769619,Phase2 | Phase3,2,12,,5.0,5.9
https://openalex.org/A5100765674,Phase2 | Phase3,2,12,,5.0,5.363636363636363
https://openalex.org/A5025635655,Phase2 | Phase3,2,12,,5.2,7.714285714285714
https://openalex.org/A5085785893,Phase2 | Phase3,2,12,,7.666666666666667,5.5
https://openalex.org/A5020399355,Phase2 | Phase3,2,12,,5.5,4.875
https://openalex.org/A5102744751,Phase2 | Phase3,2,12,,2.75,4.0
https://openalex.org/A5052272301,Phase2 | Phase3,2,12,,5.285714285714286,6.6
https://openalex.org/A5017383502,Phase2 | Phase3,2,12,,4.0,7.818181818181818
https://openalex.org/A5032086214,Phase2 | Phase3,2,12,,2.8333333333333335,7.5
https://openalex.org/A5100337459,Phase2 | Phase3,2,12,,9.0,8.181818181818182
https://openalex.org/A5084605567,Phase2 | Phase3,2,12,,7.3,6.5
https://openalex.org/A5089620066,Phase2 | Phase3,2,12,,4.0,6.666666666666667
https://openalex.org/A5101786299,Phase2 | Phase3,2,12,,4.5,6.6
https://openalex.org/A5103097681,Phase2 | Phase3,2,12,,4.25,3.875
https://openalex.org/A5050605025,Phase2 | Phase3,2,12,,6.0,4.333333333333333
https://openalex.org/A5084694395,Phase2 | Phase3,2,12,,7.666666666666667,5.444444444444445
https://openalex.org/A5052847653,Phase2 | Phase3,2,12,,5.8,5.428571428571429
https://openalex.org/A5039948454,Phase2 | Phase3,2,12,,6.666666666666667,7.111111111111111
https://openalex.org/A5080894318,Phase2 | Phase3,2,12,,4.75,6.375
https://openalex.org/A5031845169,Phase2 | Phase3,2,12,,4.5,5.0
https://openalex.org/A5103247142,Phase2 | Phase3,2,12,,4.0,5.875
https://openalex.org/A5100461874,Phase2 | Phase3,2,12,,4.857142857142857,6.8
https://openalex.org/A5101551086,Phase2 | Phase3,2,12,,5.0,9.909090909090908
https://openalex.org/A5101819467,Phase2 | Phase3,2,12,,6.4,6.285714285714286
https://openalex.org/A5033979262,Phase2 | Phase3,2,12,,7.333333333333333,8.0
https://openalex.org/A5047722991,Phase2 | Phase3,2,12,,5.5,6.8
https://openalex.org/A5068333871,Phase2 | Phase3,2,12,,3.3333333333333335,4.0
https://openalex.org/A5101993173,Phase2 | Phase3,2,12,,4.666666666666667,5.166666666666667
https://openalex.org/A5086801574,Phase2 | Phase3,2,12,,3.3333333333333335,4.555555555555555
https://openalex.org/A5054004944,Phase2 | Phase3,2,12,,7.666666666666667,7.333333333333333
https://openalex.org/A5068640497,Phase2 | Phase3,2,12,,3.4285714285714284,4.0
https://openalex.org/A5101812346,Phase2 | Phase3,2,12,,4.333333333333333,5.5
https://openalex.org/A5100320278,Phase2 | Phase3,2,12,,5.333333333333333,19.444444444444443
https://openalex.org/A5004999865,Phase2 | Phase3,2,12,,4.0,5.454545454545454
https://openalex.org/A5070760948,Phase2 | Phase3,2,12,,4.636363636363637,6.0
https://openalex.org/A5002742139,Phase2 | Phase3,2,12,,6.0,6.125
https://openalex.org/A5079831378,Phase2 | Phase3,2,12,,4.166666666666667,5.5
https://openalex.org/A5109495751,Phase2 | Phase3,2,12,,3.857142857142857,6.0
https://openalex.org/A5100459487,Phase2 | Phase3,2,12,,5.5,8.2
https://openalex.org/A5053943810,Phase2 | Phase3,2,12,,6.666666666666667,8.0
https://openalex.org/A5017193245,Phase2 | Phase3,2,12,,10.0,8.285714285714286
https://openalex.org/A5079316675,Phase2 | Phase3,2,12,,9.0,8.166666666666666
https://openalex.org/A5071121905,Phase2 | Phase3,2,12,,7.333333333333333,9.555555555555555
https://openalex.org/A5041371940,Phase2 | Phase3,2,12,,2.6,2.5714285714285716
https://openalex.org/A5013120574,Phase2 | Phase3,2,12,,4.0,8.8
https://openalex.org/A5100775216,Phase2 | Phase3,2,12,,5.0,6.0
https://openalex.org/A5100695410,Phase2 | Phase3,2,12,,4.0,6.818181818181818
https://openalex.org/A5100627567,Phase2 | Phase3,2,12,,6.0,5.777777777777778
https://openalex.org/A5100533815,Phase2 | Phase3,2,12,,5.090909090909091,3.0
https://openalex.org/A5054385364,Phase2 | Phase3,2,12,,5.0,5.3
https://openalex.org/A5008355834,Phase2 | Phase3,2,12,,4.0,25.727272727272727
https://openalex.org/A5101632070,Phase2 | Phase3,2,12,,6.75,9.125
https://openalex.org/A5082047528,Phase2 | Phase3,2,12,,3.8,3.4285714285714284
https://openalex.org/A5020518940,Phase2 | Phase3,2,12,,3.0,3.0
https://openalex.org/A5100434592,Phase2 | Phase3,2,12,,4.0,5.1
https://openalex.org/A5067604275,Phase2 | Phase3,2,12,,2.6666666666666665,7.166666666666667
https://openalex.org/A5085519704,Phase2 | Phase3,2,12,,7.0,6.181818181818182
https://openalex.org/A5011070316,Phase2 | Phase3,2,12,,4.4,5.142857142857143
https://openalex.org/A5028144905,Phase2 | Phase3,2,12,,2.75,4.0
https://openalex.org/A5037041659,Phase2 | Phase3,2,12,,5.4,7.0
https://openalex.org/A5101653417,Phase2 | Phase3,2,12,,4.666666666666667,6.222222222222222
https://openalex.org/A5013593033,Phase2 | Phase3,2,12,,4.0,5.7
https://openalex.org/A5100724377,Phase2 | Phase3,2,12,,4.0,2.8
https://openalex.org/A5025737507,Phase2 | Phase3,2,12,,6.0,5.0
https://openalex.org/A5057487706,Phase2 | Phase3,2,12,,5.75,3.875
https://openalex.org/A5075631319,Phase2 | Phase3,2,12,,4.125,4.25
https://openalex.org/A5037873810,Phase2 | Phase3,2,12,,2.75,4.25
https://openalex.org/A5066593161,Phase2 | Phase3,2,12,,2.5,5.0
https://openalex.org/A5100369354,Phase2 | Phase3,2,12,,4.666666666666667,3.5
https://openalex.org/A5063293419,Phase2 | Phase3,2,12,,5.833333333333333,6.166666666666667
https://openalex.org/A5042232270,Phase2 | Phase3,2,12,,5.5,5.166666666666667
https://openalex.org/A5102968689,Phase2 | Phase3,2,12,,7.0,7.2727272727272725
https://openalex.org/A5003125158,Phase2 | Phase3,2,12,,5.8,7.428571428571429
https://openalex.org/A5009283470,Phase2 | Phase3,2,12,,4.5,4.0
https://openalex.org/A5027644473,Phase2 | Phase3,2,12,,5.666666666666667,6.888888888888889
https://openalex.org/A5072084780,Phase2 | Phase3,2,12,,2.8,6.714285714285714
https://openalex.org/A5043808428,Phase2 | Phase3,2,12,,3.4285714285714284,4.4
https://openalex.org/A5053261798,Phase2 | Phase3,2,12,,5.5,5.5
https://openalex.org/A5090730641,Phase2 | Phase3,2,12,,4.5,7.8
https://openalex.org/A5028637670,Phase2 | Phase3,2,12,,4.5,10.625
https://openalex.org/A5101525635,Phase2 | Phase3,2,12,,4.5,5.375
https://openalex.org/A5053703740,Phase2 | Phase3,2,12,,6.0,9.090909090909092
https://openalex.org/A5101916154,Phase2 | Phase3,2,12,,7.666666666666667,10.444444444444445
https://openalex.org/A5100420950,Phase2 | Phase3,2,12,,4.0,8.454545454545455
https://openalex.org/A5100720596,Phase2 | Phase3,2,12,,2.5,4.5
https://openalex.org/A5008590671,Phase2 | Phase3,2,12,,6.0,6.666666666666667
https://openalex.org/A5091524866,Phase2 | Phase3,2,12,,4.666666666666667,3.888888888888889
https://openalex.org/A5061448936,Phase2 | Phase3,2,12,,4.0,4.454545454545454
https://openalex.org/A5073966731,Phase2 | Phase3,2,12,,7.0,6.125
https://openalex.org/A5100403937,Phase2 | Phase3,2,12,,4.25,5.125
https://openalex.org/A5069398453,Phase2 | Phase3,2,12,,4.375,5.5
https://openalex.org/A5010092389,Phase2 | Phase3,2,12,,6.333333333333333,5.5
https://openalex.org/A5003491752,Phase2 | Phase3,2,12,,5.142857142857143,5.8
https://openalex.org/A5086481810,Phase2 | Phase3,2,12,,5.125,4.25
https://openalex.org/A5102848881,Phase2 | Phase3,2,12,,4.875,6.75
https://openalex.org/A5002609594,Phase2 | Phase3,2,12,,4.6,5.285714285714286
https://openalex.org/A5021807054,Phase2 | Phase3,2,12,,3.0,7.7
https://openalex.org/A5086311840,Phase2 | Phase3,2,12,,4.0,5.888888888888889
https://openalex.org/A5101975457,Phase2 | Phase3,2,12,,4.0,5.090909090909091
https://openalex.org/A5086226516,Phase2 | Phase3,2,12,,3.5,5.3
https://openalex.org/A5009541437,Phase2 | Phase3,2,12,,5.0,9.8
https://openalex.org/A5061625131,Phase2 | Phase3,2,12,,3.0,4.1
https://openalex.org/A5101926391,Phase2 | Phase3,2,12,,6.333333333333333,5.0
https://openalex.org/A5019594660,Phase2 | Phase3,2,12,,9.5,5.75
https://openalex.org/A5000975435,Phase2 | Phase3,2,12,,4.666666666666667,4.777777777777778
https://openalex.org/A5100743772,Phase2 | Phase3,2,12,,4.0,6.545454545454546
https://openalex.org/A5079520173,Phase2 | Phase3,2,12,,3.5,3.875
https://openalex.org/A5091095337,Phase2 | Phase3,2,12,,4.666666666666667,5.111111111111111
https://openalex.org/A5075365855,Phase2 | Phase3,2,12,,3.0,5.2727272727272725
https://openalex.org/A5100408892,Phase2 | Phase3,2,12,,5.0,4.555555555555555
https://openalex.org/A5032974396,Phase2 | Phase3,2,12,,2.0,5.0
https://openalex.org/A5100351611,Phase2 | Phase3,2,12,,5.8,4.714285714285714
https://openalex.org/A5100423138,Phase2 | Phase3,2,12,,6.5,6.0
https://openalex.org/A5060905917,Phase2 | Phase3,2,12,,7.25,6.375
https://openalex.org/A5057585222,Phase2 | Phase3,2,12,,4.0,3.8
https://openalex.org/A5100351623,Phase2 | Phase3,2,12,,3.6666666666666665,4.888888888888889
https://openalex.org/A5051208435,Phase2 | Phase3,2,12,,7.625,7.0
https://openalex.org/A5065562660,Phase2 | Phase3,2,12,,6.0,5.3
https://openalex.org/A5100767827,Phase2 | Phase3,2,12,,5.25,7.0
https://openalex.org/A5042457521,Phase2 | Phase3,2,12,,3.0,7.166666666666667
https://openalex.org/A5017186793,Phase2 | Phase3,2,12,,5.0,5.125
https://openalex.org/A5100386760,Phase2 | Phase3,2,12,,5.8,7.285714285714286
https://openalex.org/A5108294487,Phase2 | Phase3,2,12,,1.0,1.2
https://openalex.org/A5060120202,Phase2 | Phase3,2,12,,4.666666666666667,4.444444444444445
https://openalex.org/A5064445451,Phase2 | Phase3,2,12,,4.166666666666667,4.833333333333333
https://openalex.org/A5100408109,Phase2 | Phase3,2,12,,4.5,5.625
https://openalex.org/A5102983244,Phase2 | Phase3,2,12,,4.0,4.0
https://openalex.org/A5027997476,Phase2 | Phase3,2,12,,5.0,8.181818181818182
https://openalex.org/A5056403144,Phase2 | Phase3,2,12,,4.0,4.8
https://openalex.org/A5061298160,Phase2 | Phase3,2,12,,3.3333333333333335,8.0
https://openalex.org/A5082226990,Phase2 | Phase3,2,12,,4.666666666666667,5.0
https://openalex.org/A5070511935,Phase2 | Phase3,2,12,,3.5,4.1
https://openalex.org/A5038757890,Phase2 | Phase3,2,12,,7.666666666666667,8.0
https://openalex.org/A5117233230,Phase2 | Phase3,2,12,,8.0,7.111111111111111
https://openalex.org/A5079980080,Phase2 | Phase3,2,12,,7.363636363636363,3.0
https://openalex.org/A5075481593,Phase2 | Phase3,2,12,,4.666666666666667,5.555555555555555
https://openalex.org/A5006720439,Phase2 | Phase3,2,12,,5.75,8.0
https://openalex.org/A5047226398,Phase2 | Phase3,2,12,,5.2,6.0
https://openalex.org/A5007724310,Phase2 | Phase3,2,12,,7.25,5.0
https://openalex.org/A5044191947,Phase2 | Phase3,2,12,,17.8,12.0
https://openalex.org/A5034235870,Phase2 | Phase3,2,12,,5.0,7.333333333333333
https://openalex.org/A5052315039,Phase2 | Phase3,2,12,,4.5,4.8
https://openalex.org/A5091574711,Phase2 | Phase3,2,12,,5.0,4.8
https://openalex.org/A5100360264,Phase2 | Phase3,2,12,,3.0,8.0
https://openalex.org/A5015354111,Phase2 | Phase3,2,12,,4.666666666666667,7.333333333333333
https://openalex.org/A5040769857,Phase2 | Phase3,2,12,,3.6666666666666665,6.444444444444445
https://openalex.org/A5061863093,Phase2 | Phase3,2,12,,6.333333333333333,7.0
https://openalex.org/A5083531923,Phase2 | Phase3,2,12,,5.5,5.7
https://openalex.org/A5067965505,Phase2 | Phase3,2,12,,3.5,5.9
https://openalex.org/A5049230139,Phase2 | Phase3,2,12,,7.0,4.9
https://openalex.org/A5100460318,Phase2 | Phase3,2,12,,4.5,8.6
https://openalex.org/A5100373723,Phase2 | Phase3,2,12,,7.25,6.5
https://openalex.org/A5025127675,Phase2 | Phase3,2,12,,5.0,5.375
https://openalex.org/A5021829944,Phase2 | Phase3,2,12,,3.5,6.0
https://openalex.org/A5103215657,Phase2 | Phase3,2,12,,6.666666666666667,5.888888888888889
https://openalex.org/A5002473893,Phase2 | Phase3,2,12,,3.4,3.142857142857143
https://openalex.org/A5073263477,Phase2 | Phase3,2,12,,5.666666666666667,5.5
https://openalex.org/A5100634906,Phase2 | Phase3,2,12,,5.2,6.142857142857143
https://openalex.org/A5000037110,Phase2 | Phase3,2,12,,4.75,5.875
https://openalex.org/A5100603105,Phase2 | Phase3,2,12,,4.666666666666667,6.166666666666667
https://openalex.org/A5057645083,Phase2 | Phase3,2,12,,4.0,5.0
https://openalex.org/A5100330109,Phase2 | Phase3,2,12,,6.8,7.0
https://openalex.org/A5073937678,Phase2 | Phase3,2,12,,4.0,5.6
https://openalex.org/A5015882351,Phase2 | Phase3,2,12,,5.0,6.6
https://openalex.org/A5057476577,Phase2 | Phase3,2,12,,4.166666666666667,9.0
https://openalex.org/A5062619542,Phase2 | Phase3,2,12,,3.5,7.0
https://openalex.org/A5036758849,Phase2 | Phase3,2,12,,6.0,19.1
https://openalex.org/A5054035359,Phase2 | Phase3,2,12,,5.0,4.888888888888889
https://openalex.org/A5101815006,Phase2 | Phase3,2,12,,6.0,9.75
https://openalex.org/A5101438778,Phase2 | Phase3,2,12,,5.8,4.571428571428571
https://openalex.org/A5086414445,Phase2 | Phase3,2,12,,6.333333333333333,6.666666666666667
https://openalex.org/A5015993488,Phase2 | Phase3,2,12,,3.3333333333333335,8.333333333333334
https://openalex.org/A5059229969,Phase2 | Phase3,2,12,,5.428571428571429,5.0
https://openalex.org/A5080660995,Phase2 | Phase3,2,12,,7.333333333333333,4.333333333333333
https://openalex.org/A5100668564,Phase2 | Phase3,2,12,,4.0,5.444444444444445
https://openalex.org/A5033465803,Phase2 | Phase3,2,12,,2.8333333333333335,5.833333333333333
https://openalex.org/A5102715357,Phase2 | Phase3,2,12,,5.4,16.857142857142858
https://openalex.org/A5084227909,Phase2 | Phase3,2,12,,4.571428571428571,4.8
https://openalex.org/A5032772116,Phase2 | Phase3,2,12,,2.6666666666666665,5.444444444444445
https://openalex.org/A5083137649,Phase2 | Phase3,2,12,,4.0,4.125
https://openalex.org/A5040237383,Phase2 | Phase3,2,12,,4.0,7.444444444444445
https://openalex.org/A5038624519,Phase2 | Phase3,2,12,,3.5,4.5
https://openalex.org/A5036683934,Phase2 | Phase3,2,12,,4.0,7.2
https://openalex.org/A5080835883,Phase2 | Phase3,2,12,,3.0,5.9
https://openalex.org/A5082635465,Phase2 | Phase3,2,12,,5.0,9.0
https://openalex.org/A5044793388,Phase2 | Phase3,2,12,,3.3333333333333335,5.333333333333333
https://openalex.org/A5083371463,Phase2 | Phase3,2,12,,3.0,4.454545454545454
https://openalex.org/A5100403816,Phase2 | Phase3,2,12,,4.0,6.0
https://openalex.org/A5052743446,Phase2 | Phase3,2,12,,4.0,6.181818181818182
https://openalex.org/A5101588348,Phase2 | Phase3,2,12,,5.0,7.8
https://openalex.org/A5029577594,Phase2 | Phase3,2,12,,2.6,1.5
https://openalex.org/A5079764771,Phase2 | Phase3,2,12,,4.25,7.5
https://openalex.org/A5100679042,Phase2 | Phase3,2,12,,7.0,7.5
https://openalex.org/A5071938464,Phase2 | Phase3,2,12,,6.0,5.833333333333333
https://openalex.org/A5101410859,Phase2 | Phase3,2,12,,5.285714285714286,4.2
https://openalex.org/A5034317020,Phase2 | Phase3,2,12,,5.666666666666667,11.5
https://openalex.org/A5100319045,Phase2 | Phase3,2,12,,3.75,3.0
https://openalex.org/A5059197069,Phase2 | Phase3,2,12,,4.75,6.375
https://openalex.org/A5047135069,Phase2 | Phase3,2,12,,6.714285714285714,5.2
https://openalex.org/A5103080532,Phase2 | Phase3,2,12,,3.857142857142857,3.8
https://openalex.org/A5100683466,Phase2 | Phase3,2,12,,5.4,6.0
https://openalex.org/A5100756160,Phase2 | Phase3,2,12,,5.0,7.2727272727272725
https://openalex.org/A5100363116,Phase2 | Phase3,2,12,,5.0,9.0
https://openalex.org/A5001366802,Phase2 | Phase3,2,12,,3.5,4.9
https://openalex.org/A5061914075,Phase2 | Phase3,2,12,,3.0,7.0
https://openalex.org/A5000258401,Phase2 | Phase3,2,12,,3.0,3.5714285714285716
https://openalex.org/A5009946045,Phase2 | Phase3,2,12,,3.8,5.571428571428571
https://openalex.org/A5091328277,Phase2 | Phase3,2,12,,4.5,3.0
https://openalex.org/A5056462004,Phase2 | Phase3,2,12,,2.4,3.4285714285714284
https://openalex.org/A5030425371,Phase2 | Phase3,2,12,,5.0,6.0
https://openalex.org/A5039913871,Phase2 | Phase3,2,12,,2.25,2.5
https://openalex.org/A5045470122,Phase2 | Phase3,2,12,,3.8333333333333335,2.8333333333333335
https://openalex.org/A5102845007,Phase2 | Phase3,2,12,,5.0,5.166666666666667
https://openalex.org/A5100743348,Phase2 | Phase3,2,12,,5.714285714285714,6.0
https://openalex.org/A5083045865,Phase2 | Phase3,2,12,,3.0,3.6666666666666665
https://openalex.org/A5084255808,Phase2 | Phase3,2,12,,4.5,3.75
https://openalex.org/A5031591777,Phase2 | Phase3,2,12,,7.0,2.727272727272727
https://openalex.org/A5085235647,Phase2 | Phase3,2,12,,3.0,2.0
https://openalex.org/A5041143057,Phase2 | Phase3,2,12,,7.75,9.0
https://openalex.org/A5003692270,Phase2 | Phase3,2,12,,4.5,6.9
https://openalex.org/A5102858715,Phase2 | Phase3,2,12,,5.0,6.0
https://openalex.org/A5101518907,Phase2 | Phase3,2,12,,4.8,6.571428571428571
https://openalex.org/A5076397605,Phase2 | Phase3,2,12,,4.0,7.5
https://openalex.org/A5076984228,Phase2 | Phase3,2,12,,3.7142857142857144,3.4
https://openalex.org/A5018601296,Phase2 | Phase3,2,12,,4.833333333333333,8.0
https://openalex.org/A5032001329,Phase2 | Phase3,2,12,,8.0,7.555555555555555
https://openalex.org/A5000336389,Phase2 | Phase3,2,12,,4.0,4.5
https://openalex.org/A5010501555,Phase2 | Phase3,2,12,,6.0,6.090909090909091
https://openalex.org/A5043114890,Phase2 | Phase3,2,12,,5.0,6.428571428571429
https://openalex.org/A5028446684,Phase2 | Phase3,2,12,,5.375,4.25
https://openalex.org/A5101803488,Phase2 | Phase3,2,12,,6.875,9.5
https://openalex.org/A5010294982,Phase2 | Phase3,2,12,,3.111111111111111,5.666666666666667
https://openalex.org/A5069275031,Phase2 | Phase3,2,12,,9.0,7.0
https://openalex.org/A5102954665,Phase2 | Phase3,2,12,,7.5,8.0
https://openalex.org/A5101236503,Phase2 | Phase3,2,12,,7.0,9.166666666666666
https://openalex.org/A5067651075,Phase2 | Phase3,2,12,,3.0,3.4
https://openalex.org/A5056838937,Phase2 | Phase3,2,12,,21.571428571428573,9.2
https://openalex.org/A5090800503,Phase2 | Phase3,2,12,,9.0,11.636363636363637
https://openalex.org/A5076403380,Phase2 | Phase3,2,12,,3.2,5.142857142857143
https://openalex.org/A5103190281,Phase2 | Phase3,2,12,,7.875,8.0
https://openalex.org/A5100413888,Phase2 | Phase3,2,12,,5.0,3.625
https://openalex.org/A5021855913,Phase2 | Phase3,2,12,,6.0,10.444444444444445
https://openalex.org/A5073567771,Phase2 | Phase3,2,12,,7.4,6.857142857142857
https://openalex.org/A5052748246,Phase2 | Phase3,2,12,,3.8,4.714285714285714
https://openalex.org/A5090551768,Phase2 | Phase3,2,12,,10.25,9.0
https://openalex.org/A5076909486,Phase2 | Phase3,2,12,,6.5,8.0
https://openalex.org/A5037346006,Phase2 | Phase3,2,12,,4.6,5.142857142857143
https://openalex.org/A5034960578,Phase2 | Phase3,2,12,,5.5,9.333333333333334
https://openalex.org/A5021656287,Phase2 | Phase3,2,12,,6.0,42.125
https://openalex.org/A5002423453,Phase2 | Phase3,2,12,,4.0,4.0
https://openalex.org/A5054695986,Phase2 | Phase3,2,12,,4.0,9.2
https://openalex.org/A5101822673,Phase2 | Phase3,2,12,,5.666666666666667,8.555555555555555
https://openalex.org/A5089824017,Phase2 | Phase3,2,12,,4.0,4.333333333333333
https://openalex.org/A5034941095,Phase2 | Phase3,2,12,,6.285714285714286,5.4
https://openalex.org/A5048786190,Phase2 | Phase3,2,12,,10.7,5.0
